NOM_USUEL;AAAAMM;RR;RR_ME;UMM;INST;TM
LILLE-LESQUIN;196701;21.3;;91.0;3612.0;3.1
LILLE-LESQUIN;196702;29.8;;84.0;5274.0;5.4
LILLE-LESQUIN;196703;33.3;;;7614.0;7.0
LILLE-LESQUIN;196704;34.5;;;10818.0;7.8
LILLE-LESQUIN;196705;63.2;;;11928.0;12.1
LILLE-LESQUIN;196706;27.5;;;12204.0;14.2
LILLE-LESQUIN;196707;28.7;;;15018.0;18.0
LILLE-LESQUIN;196708;59.7;;79.0;11004.0;16.8
LILLE-LESQUIN;196709;56.8;;;6408.0;14.3
LILLE-LESQUIN;196710;73.3;;;5874.0;11.9
LILLE-LESQUIN;196711;22.3;;92.0;3180.0;4.5
LILLE-LESQUIN;196712;61.7;;;2340.0;2.8
LILLE-LESQUIN;196801;50.0;;91.0;1320.0;2.9
LILLE-LESQUIN;196802;63.6;;89.0;3876.0;2.0
LILLE-LESQUIN;196803;39.0;;;7602.0;6.5
LILLE-LESQUIN;196804;25.1;;;12174.0;9.2
LILLE-LESQUIN;196805;33.2;;80.0;8634.0;10.6
LILLE-LESQUIN;196806;57.9;;;10692.0;14.9
LILLE-LESQUIN;196807;180.4;;;10824.0;16.0
LILLE-LESQUIN;196808;65.6;;87.0;7578.0;17.0
LILLE-LESQUIN;196809;93.4;;87.0;8010.0;14.8
LILLE-LESQUIN;196810;33.0;;91.0;3486.0;12.7
LILLE-LESQUIN;196811;21.9;;;3192.0;5.1
LILLE-LESQUIN;196812;51.2;;93.0;1890.0;0.1
LILLE-LESQUIN;196901;29.9;;91.0;1734.0;4.9
LILLE-LESQUIN;196902;28.5;;;3432.0;1.1
LILLE-LESQUIN;196903;55.5;;85.0;5652.0;5.0
LILLE-LESQUIN;196904;32.1;;78.0;13062.0;8.2
LILLE-LESQUIN;196905;74.2;;81.0;11820.0;12.9
LILLE-LESQUIN;196906;121.7;;;14502.0;14.7
LILLE-LESQUIN;196907;33.3;;84.0;11736.0;17.8
LILLE-LESQUIN;196908;90.7;;80.0;11070.0;17.0
LILLE-LESQUIN;196909;7.1;;83.0;9942.0;15.0
LILLE-LESQUIN;196910;4.1;;;7836.0;12.3
LILLE-LESQUIN;196911;74.5;;89.0;4206.0;6.5
LILLE-LESQUIN;196912;39.7;;;1848.0;0.0
LILLE-LESQUIN;197001;48.1;;;1950.0;3.1
LILLE-LESQUIN;197002;67.1;;;5532.0;3.2
LILLE-LESQUIN;197003;55.2;;88.0;6360.0;3.2
LILLE-LESQUIN;197004;59.5;;86.0;6252.0;6.6
LILLE-LESQUIN;197005;32.4;;78.0;10398.0;13.3
LILLE-LESQUIN;197006;26.1;;;16104.0;17.5
LILLE-LESQUIN;197007;38.7;;80.0;11640.0;15.9
LILLE-LESQUIN;197008;47.3;;;11658.0;17.4
LILLE-LESQUIN;197009;92.3;;;10818.0;15.7
LILLE-LESQUIN;197010;41.3;;85.0;5610.0;11.4
LILLE-LESQUIN;197011;72.3;;85.0;3798.0;8.1
LILLE-LESQUIN;197012;15.7;;88.0;2256.0;2.7
LILLE-LESQUIN;197101;44.5;;;2808.0;3.0
LILLE-LESQUIN;197102;29.7;;87.0;3414.0;4.2
LILLE-LESQUIN;197103;37.4;;;6822.0;3.6
LILLE-LESQUIN;197104;28.1;;;9978.0;8.7
LILLE-LESQUIN;197105;47.5;;;13044.0;14.0
LILLE-LESQUIN;197106;121.1;;;9960.0;13.8
LILLE-LESQUIN;197107;39.7;;;16242.0;18.3
LILLE-LESQUIN;197108;62.7;;78.0;10944.0;17.5
LILLE-LESQUIN;197109;11.5;;77.0;12444.0;14.6
LILLE-LESQUIN;197110;17.8;;;10032.0;10.7
LILLE-LESQUIN;197111;94.3;;90.0;3972.0;5.7
LILLE-LESQUIN;197112;10.4;;93.0;1992.0;5.1
LILLE-LESQUIN;197201;62.4;;90.0;3162.0;2.3
LILLE-LESQUIN;197202;41.3;;;3834.0;4.2
LILLE-LESQUIN;197203;36.2;;;11010.0;7.2
LILLE-LESQUIN;197204;77.3;;;7416.0;8.3
LILLE-LESQUIN;197205;85.9;;79.0;10458.0;11.7
LILLE-LESQUIN;197206;66.9;;80.0;10344.0;13.3
LILLE-LESQUIN;197207;62.7;;82.0;11256.0;17.2
LILLE-LESQUIN;197208;57.4;;79.0;11298.0;15.9
LILLE-LESQUIN;197209;58.9;;83.0;9522.0;12.6
LILLE-LESQUIN;197210;18.4;;85.0;9252.0;9.6
LILLE-LESQUIN;197211;94.4;;91.0;3576.0;6.3
LILLE-LESQUIN;197212;36.8;;90.0;4842.0;4.2
LILLE-LESQUIN;197301;26.1;;92.0;2826.0;3.1
LILLE-LESQUIN;197302;42.6;;89.0;3774.0;3.4
LILLE-LESQUIN;197303;11.4;;78.0;9948.0;6.0
LILLE-LESQUIN;197304;42.4;;;8106.0;7.1
LILLE-LESQUIN;197305;82.7;;83.0;11982.0;12.3
LILLE-LESQUIN;197306;37.4;;80.0;16164.0;16.3
LILLE-LESQUIN;197307;53.6;;81.0;11472.0;17.0
LILLE-LESQUIN;197308;13.3;;73.0;14520.0;19.1
LILLE-LESQUIN;197309;96.7;;84.0;11160.0;15.8
LILLE-LESQUIN;197310;48.7;;88.0;8574.0;9.8
LILLE-LESQUIN;197311;34.2;;87.0;6096.0;5.8
LILLE-LESQUIN;197312;45.1;;89.0;3006.0;3.7
LILLE-LESQUIN;197401;60.6;;86.0;3774.0;6.2
LILLE-LESQUIN;197402;71.7;;82.0;5160.0;5.0
LILLE-LESQUIN;197403;43.9;;;4572.0;6.4
LILLE-LESQUIN;197404;13.8;;70.0;13320.0;10.0
LILLE-LESQUIN;197405;44.0;;72.0;13080.0;11.9
LILLE-LESQUIN;197406;59.5;;81.0;14112.0;15.3
LILLE-LESQUIN;197407;68.9;;81.0;12426.0;15.9
LILLE-LESQUIN;197408;67.5;;72.0;13512.0;17.2
LILLE-LESQUIN;197409;137.4;;84.0;8394.0;13.4
LILLE-LESQUIN;197410;166.1;;89.0;4218.0;7.5
LILLE-LESQUIN;197411;97.9;;88.0;3486.0;6.9
LILLE-LESQUIN;197412;67.2;;;2664.0;7.5
LILLE-LESQUIN;197501;69.1;;84.0;3012.0;6.9
LILLE-LESQUIN;197502;20.8;;;8508.0;4.5
LILLE-LESQUIN;197503;100.3;;84.0;3930.0;5.1
LILLE-LESQUIN;197504;60.6;;79.0;8604.0;8.3
LILLE-LESQUIN;197505;32.7;;79.0;10512.0;11.4
LILLE-LESQUIN;197506;30.9;;75.0;15606.0;14.9
LILLE-LESQUIN;197507;55.1;;;14028.0;18.1
LILLE-LESQUIN;197508;103.1;;79.0;15132.0;19.6
LILLE-LESQUIN;197509;132.1;;86.0;7278.0;15.4
LILLE-LESQUIN;197510;27.3;;89.0;6456.0;9.5
LILLE-LESQUIN;197511;116.3;;94.0;2742.0;5.5
LILLE-LESQUIN;197512;25.9;;94.0;2634.0;2.7
LILLE-LESQUIN;197601;31.7;;;3492.0;4.6
LILLE-LESQUIN;197602;33.8;;90.0;4920.0;3.5
LILLE-LESQUIN;197603;34.2;;81.0;9312.0;4.2
LILLE-LESQUIN;197604;9.2;;74.0;14088.0;8.2
LILLE-LESQUIN;197605;32.7;;73.0;14382.0;13.4
LILLE-LESQUIN;197606;3.9;;;18354.0;18.4
LILLE-LESQUIN;197607;37.8;;67.0;15534.0;20.0
LILLE-LESQUIN;197608;27.5;;;16896.0;18.7
LILLE-LESQUIN;197609;84.0;;88.0;8208.0;14.4
LILLE-LESQUIN;197610;48.2;;93.0;4818.0;11.8
LILLE-LESQUIN;197611;82.2;;94.0;2580.0;6.6
LILLE-LESQUIN;197612;55.5;;94.0;3786.0;1.5
LILLE-LESQUIN;197701;49.9;;93.0;3150.0;3.0
LILLE-LESQUIN;197702;66.0;;89.0;4932.0;5.5
LILLE-LESQUIN;197703;53.9;;;7608.0;7.5
LILLE-LESQUIN;197704;53.3;;78.0;11328.0;7.1
LILLE-LESQUIN;197705;78.2;;75.0;13146.0;11.8
LILLE-LESQUIN;197706;121.2;;;7986.0;13.8
LILLE-LESQUIN;197707;41.1;;83.0;10872.0;16.8
LILLE-LESQUIN;197708;29.3;;83.0;10848.0;16.2
LILLE-LESQUIN;197709;16.0;;78.0;10098.0;14.0
LILLE-LESQUIN;197710;41.8;;88.0;8328.0;12.1
LILLE-LESQUIN;197711;139.4;;82.0;4650.0;6.7
LILLE-LESQUIN;197712;64.2;;93.0;3324.0;5.3
LILLE-LESQUIN;197801;53.1;;;2190.0;2.9
LILLE-LESQUIN;197802;21.4;;88.0;3246.0;2.4
LILLE-LESQUIN;197803;56.4;;85.0;6096.0;6.9
LILLE-LESQUIN;197804;47.2;;80.0;8664.0;7.4
LILLE-LESQUIN;197805;90.4;;84.0;9066.0;12.3
LILLE-LESQUIN;197806;77.8;;81.0;11550.0;14.6
LILLE-LESQUIN;197807;66.3;;83.0;9990.0;15.9
LILLE-LESQUIN;197808;54.9;;81.0;11988.0;15.8
LILLE-LESQUIN;197809;39.0;;83.0;9234.0;14.3
LILLE-LESQUIN;197810;14.3;;85.0;7860.0;11.7
LILLE-LESQUIN;197811;29.8;;89.0;5676.0;6.3
LILLE-LESQUIN;197812;91.9;;89.0;2514.0;3.2
LILLE-LESQUIN;197901;44.0;;;3564.0;-2.4
LILLE-LESQUIN;197902;45.4;;;2682.0;0.9
LILLE-LESQUIN;197903;100.5;;;6588.0;5.3
LILLE-LESQUIN;197904;59.9;;;8418.0;8.3
LILLE-LESQUIN;197905;102.2;;79.0;13320.0;11.9
LILLE-LESQUIN;197906;59.9;;83.0;9852.0;14.9
LILLE-LESQUIN;197907;22.5;;81.0;9432.0;16.7
LILLE-LESQUIN;197908;85.3;;83.0;11046.0;16.1
LILLE-LESQUIN;197909;6.0;;79.0;10464.0;14.5
LILLE-LESQUIN;197910;58.1;;;5982.0;11.7
LILLE-LESQUIN;197911;92.0;;;5202.0;6.3
LILLE-LESQUIN;197912;108.2;;91.0;2706.0;6.1
LILLE-LESQUIN;198001;36.4;;;3678.0;1.0
LILLE-LESQUIN;198002;56.1;;87.0;4074.0;6.0
LILLE-LESQUIN;198003;103.7;;84.0;3498.0;5.6
LILLE-LESQUIN;198004;46.3;;;9234.0;8.0
LILLE-LESQUIN;198005;49.1;;;13632.0;12.0
LILLE-LESQUIN;198006;76.4;;80.0;10524.0;14.8
LILLE-LESQUIN;198007;144.1;;84.0;8484.0;15.8
LILLE-LESQUIN;198008;49.0;;;10320.0;17.5
LILLE-LESQUIN;198009;13.6;;82.0;9672.0;16.1
LILLE-LESQUIN;198010;102.9;;86.0;8364.0;9.8
LILLE-LESQUIN;198011;40.7;;85.0;4938.0;5.1
LILLE-LESQUIN;198012;70.4;;89.0;3060.0;3.6
LILLE-LESQUIN;198101;65.0;;86.0;4356.0;4.0
LILLE-LESQUIN;198102;33.7;;85.0;6054.0;2.4
LILLE-LESQUIN;198103;94.5;;86.0;4350.0;9.2
LILLE-LESQUIN;198104;30.3;;81.0;8124.0;9.0
LILLE-LESQUIN;198105;124.4;;84.0;9300.0;12.6
LILLE-LESQUIN;198106;97.5;;79.0;9162.0;14.6
LILLE-LESQUIN;198107;56.5;;82.0;10044.0;16.6
LILLE-LESQUIN;198108;29.7;;82.0;11160.0;17.3
LILLE-LESQUIN;198109;86.7;;83.0;9576.0;15.4
LILLE-LESQUIN;198110;125.3;;84.0;4890.0;9.7
LILLE-LESQUIN;198111;51.9;;;3294.0;7.2
LILLE-LESQUIN;198112;88.8;;;1530.0;1.5
LILLE-LESQUIN;198201;43.2;;;4074.0;1.4
LILLE-LESQUIN;198202;19.4;;;5598.0;4.1
LILLE-LESQUIN;198203;50.8;;;9288.0;6.2
LILLE-LESQUIN;198204;31.2;;76.0;11160.0;8.2
LILLE-LESQUIN;198205;67.5;;77.0;12234.0;13.0
LILLE-LESQUIN;198206;99.2;;79.0;13338.0;16.8
LILLE-LESQUIN;198207;43.0;;76.0;12042.0;18.6
LILLE-LESQUIN;198208;68.4;;;11088.0;17.3
LILLE-LESQUIN;198209;53.2;;81.0;9630.0;16.7
LILLE-LESQUIN;198210;102.0;;89.0;4488.0;10.8
LILLE-LESQUIN;198211;62.8;;;3258.0;8.0
LILLE-LESQUIN;198212;95.5;;90.0;2034.0;3.8
LILLE-LESQUIN;198301;54.6;;84.0;2772.0;6.2
LILLE-LESQUIN;198302;47.7;;78.0;6192.0;1.0
LILLE-LESQUIN;198303;64.6;;;5568.0;6.2
LILLE-LESQUIN;198304;97.9;;83.0;8124.0;8.9
LILLE-LESQUIN;198305;100.2;;84.0;6720.0;11.0
LILLE-LESQUIN;198306;58.5;;;13242.0;16.5
LILLE-LESQUIN;198307;41.3;;;16314.0;21.0
LILLE-LESQUIN;198308;26.5;;77.0;14484.0;18.9
LILLE-LESQUIN;198309;44.0;;83.0;8298.0;15.1
LILLE-LESQUIN;198310;33.6;;84.0;8490.0;11.3
LILLE-LESQUIN;198311;35.8;;91.0;4068.0;6.5
LILLE-LESQUIN;198312;43.3;;89.0;4254.0;4.2
LILLE-LESQUIN;198401;111.8;;;4230.0;4.1
LILLE-LESQUIN;198402;54.3;;87.0;5358.0;3.0
LILLE-LESQUIN;198403;62.6;;86.0;6582.0;4.5
LILLE-LESQUIN;198404;37.0;;72.0;13578.0;8.5
LILLE-LESQUIN;198405;90.7;;88.0;5580.0;10.6
LILLE-LESQUIN;198406;24.8;;;13752.0;14.9
LILLE-LESQUIN;198407;46.5;;77.0;12864.0;17.3
LILLE-LESQUIN;198408;34.3;;;10710.0;18.6
LILLE-LESQUIN;198409;136.7;;85.0;5190.0;14.3
LILLE-LESQUIN;198410;113.9;;88.0;5868.0;11.8
LILLE-LESQUIN;198411;79.5;;87.0;4938.0;9.2
LILLE-LESQUIN;198412;37.0;;89.0;3672.0;4.7
LILLE-LESQUIN;198501;57.5;;;2112.0;-2.8
LILLE-LESQUIN;198502;17.1;;78.0;7638.0;0.7
LILLE-LESQUIN;198503;61.6;;83.0;5256.0;4.7
LILLE-LESQUIN;198504;70.2;;77.0;8682.0;9.4
LILLE-LESQUIN;198505;77.6;;79.0;11052.0;13.3
LILLE-LESQUIN;198506;81.0;;79.0;10428.0;14.6
LILLE-LESQUIN;198507;57.2;;74.0;15576.0;18.5
LILLE-LESQUIN;198508;68.6;;76.0;13794.0;17.1
LILLE-LESQUIN;198509;29.0;;80.0;10704.0;16.0
LILLE-LESQUIN;198510;30.4;;;8916.0;11.2
LILLE-LESQUIN;198511;48.5;;83.0;4836.0;3.5
LILLE-LESQUIN;198512;45.1;;88.0;3036.0;6.1
LILLE-LESQUIN;198601;98.3;;87.0;4056.0;3.6
LILLE-LESQUIN;198602;6.0;;72.0;7758.0;-2.6
LILLE-LESQUIN;198603;106.4;;;8430.0;5.2
LILLE-LESQUIN;198604;94.5;;80.0;8214.0;6.8
LILLE-LESQUIN;198605;31.3;;71.0;14544.0;13.6
LILLE-LESQUIN;198606;49.8;;76.0;15150.0;17.6
LILLE-LESQUIN;198607;28.6;;78.0;12972.0;18.0
LILLE-LESQUIN;198608;43.0;;75.0;12462.0;16.5
LILLE-LESQUIN;198609;54.3;;84.0;9966.0;12.6
LILLE-LESQUIN;198610;102.0;;87.0;6858.0;13.0
LILLE-LESQUIN;198611;56.5;;89.0;5136.0;8.2
LILLE-LESQUIN;198612;109.0;;90.0;4020.0;5.6
LILLE-LESQUIN;198701;26.9;;;3456.0;-1.7
LILLE-LESQUIN;198702;56.6;;89.0;3522.0;3.1
LILLE-LESQUIN;198703;89.0;;81.0;6852.0;3.9
LILLE-LESQUIN;198704;34.8;;78.0;10998.0;11.6
LILLE-LESQUIN;198705;78.3;;83.0;11610.0;10.9
LILLE-LESQUIN;198706;124.6;;89.0;7692.0;14.5
LILLE-LESQUIN;198707;125.4;;82.0;13302.0;17.6
LILLE-LESQUIN;198708;79.5;;78.0;11646.0;17.5
LILLE-LESQUIN;198709;26.9;;82.0;7602.0;16.6
LILLE-LESQUIN;198710;89.2;;86.0;6312.0;11.7
LILLE-LESQUIN;198711;77.3;;88.0;3354.0;6.6
LILLE-LESQUIN;198712;17.7;;;2814.0;4.3
LILLE-LESQUIN;198801;115.4;;86.0;3018.0;6.4
LILLE-LESQUIN;198802;74.6;;81.0;6186.0;4.6
LILLE-LESQUIN;198803;96.6;;82.0;4746.0;6.3
LILLE-LESQUIN;198804;9.0;;73.0;13146.0;9.4
LILLE-LESQUIN;198805;49.2;;80.0;11484.0;14.0
LILLE-LESQUIN;198806;12.4;;84.0;7416.0;15.2
LILLE-LESQUIN;198807;116.8;;85.0;11310.0;16.5
LILLE-LESQUIN;198808;52.0;;80.0;12984.0;17.4
LILLE-LESQUIN;198809;69.4;;90.0;6504.0;14.5
LILLE-LESQUIN;198810;46.8;;92.0;6504.0;11.7
LILLE-LESQUIN;198811;43.4;;;4818.0;5.5
LILLE-LESQUIN;198812;49.8;;;1158.0;6.9
LILLE-LESQUIN;198901;32.7;;;3522.0;4.1
LILLE-LESQUIN;198902;54.8;;85.0;4848.0;4.9
LILLE-LESQUIN;198903;68.3;;77.0;7956.0;8.9
LILLE-LESQUIN;198904;101.6;;79.0;6378.0;7.3
LILLE-LESQUIN;198905;18.6;;66.0;19074.0;15.1
LILLE-LESQUIN;198906;65.8;;67.0;15318.0;15.8
LILLE-LESQUIN;198907;40.6;;68.0;12894.0;19.2
LILLE-LESQUIN;198908;29.4;;67.0;13236.0;18.3
LILLE-LESQUIN;198909;66.6;;77.0;9006.0;16.0
LILLE-LESQUIN;198910;69.1;;;7362.0;13.0
LILLE-LESQUIN;198911;22.9;;;7728.0;5.8
LILLE-LESQUIN;198912;99.0;;;1974.0;4.4
LILLE-LESQUIN;199001;68.8;;86.0;2190.0;5.5
LILLE-LESQUIN;199002;80.0;;70.0;6972.0;8.4
LILLE-LESQUIN;199003;11.8;;70.0;8658.0;8.7
LILLE-LESQUIN;199004;74.8;;65.0;14280.0;8.8
LILLE-LESQUIN;199005;11.4;;62.0;19428.0;14.5
LILLE-LESQUIN;199006;68.2;;71.0;11058.0;15.2
LILLE-LESQUIN;199007;16.0;;60.0;18066.0;17.9
LILLE-LESQUIN;199008;62.5;;61.0;16302.0;20.1
LILLE-LESQUIN;199009;67.0;;74.0;8580.0;13.9
LILLE-LESQUIN;199010;95.4;;79.0;8508.0;12.9
LILLE-LESQUIN;199011;86.8;;89.0;4902.0;6.6
LILLE-LESQUIN;199012;81.6;;86.0;2040.0;3.8
LILLE-LESQUIN;199101;66.4;;83.0;5688.0;3.6
LILLE-LESQUIN;199102;27.7;;;4608.0;0.5
LILLE-LESQUIN;199103;37.2;;78.0;7788.0;9.2
LILLE-LESQUIN;199104;65.8;;66.0;13836.0;8.8
LILLE-LESQUIN;199105;40.6;;73.0;11512.0;10.5
LILLE-LESQUIN;199106;115.4;;77.0;9690.0;13.3
LILLE-LESQUIN;199107;149.4;;78.0;12150.0;18.1
LILLE-LESQUIN;199108;6.6;;68.0;15480.0;18.6
LILLE-LESQUIN;199109;58.0;;73.0;10155.0;16.2
LILLE-LESQUIN;199110;59.0;;90.0;6648.0;10.5
LILLE-LESQUIN;199111;119.4;;94.0;3096.0;5.5
LILLE-LESQUIN;199112;49.0;;93.0;3102.0;3.2
LILLE-LESQUIN;199201;24.2;;94.0;2802.0;2.3
LILLE-LESQUIN;199202;36.6;;92.0;5126.0;5.0
LILLE-LESQUIN;199203;91.8;;89.0;5621.0;7.4
LILLE-LESQUIN;199204;74.8;;82.0;8373.0;9.0
LILLE-LESQUIN;199205;51.2;;76.0;17448.0;15.4
LILLE-LESQUIN;199206;112.0;;85.0;12294.0;16.6
LILLE-LESQUIN;199207;75.0;;83.0;13752.0;18.9
LILLE-LESQUIN;199208;104.4;;85.0;9769.0;18.8
LILLE-LESQUIN;199209;69.2;;89.0;8664.0;15.1
LILLE-LESQUIN;199210;71.2;;91.0;7686.0;8.9
LILLE-LESQUIN;199211;73.4;;96.0;4230.0;8.7
LILLE-LESQUIN;199212;75.2;;97.0;3545.0;4.1
LILLE-LESQUIN;199301;76.8;;95.0;3408.0;6.2
LILLE-LESQUIN;199302;22.6;;91.0;2766.0;2.9
LILLE-LESQUIN;199303;1.8;;69.0;11225.0;6.9
LILLE-LESQUIN;199304;50.9;;;9652.0;11.7
LILLE-LESQUIN;199305;54.2;;72.0;12510.0;14.6
LILLE-LESQUIN;199306;76.0;;74.0;13545.0;16.5
LILLE-LESQUIN;199307;115.6;;77.0;12846.0;17.0
LILLE-LESQUIN;199308;12.2;;72.0;12296.0;16.4
LILLE-LESQUIN;199309;103.2;;82.0;6233.0;14.0
LILLE-LESQUIN;199310;79.8;;83.0;6056.0;9.8
LILLE-LESQUIN;199311;47.2;;;4320.0;3.3
LILLE-LESQUIN;199312;156.2;;88.0;1794.0;6.0
LILLE-LESQUIN;199401;67.8;;87.0;2964.0;5.7
LILLE-LESQUIN;199402;35.6;;86.0;2790.0;3.3
LILLE-LESQUIN;199403;63.6;;80.0;6822.0;8.1
LILLE-LESQUIN;199404;72.0;;77.0;10452.0;8.9
LILLE-LESQUIN;199405;121.0;;77.0;10590.0;12.8
LILLE-LESQUIN;199406;38.4;;73.0;16242.0;15.7
LILLE-LESQUIN;199407;25.2;;67.0;16006.0;21.3
LILLE-LESQUIN;199408;43.6;;;12870.0;18.4
LILLE-LESQUIN;199409;92.8;;85.0;6078.0;14.4
LILLE-LESQUIN;199410;45.6;;84.0;7788.0;10.8
LILLE-LESQUIN;199411;26.4;;;3810.0;10.8
LILLE-LESQUIN;199412;88.6;;93.0;2406.0;5.7
LILLE-LESQUIN;199501;119.8;;87.0;3210.0;4.7
LILLE-LESQUIN;199502;77.4;;81.0;4602.0;7.4
LILLE-LESQUIN;199503;51.6;;74.0;9924.0;6.3
LILLE-LESQUIN;199504;27.4;;79.0;7631.0;9.6
LILLE-LESQUIN;199505;25.4;;68.0;13380.0;13.2
LILLE-LESQUIN;199506;32.0;;75.0;11790.0;15.2
LILLE-LESQUIN;199507;32.6;;70.0;16260.0;21.1
LILLE-LESQUIN;199508;20.2;;63.0;16005.0;21.0
LILLE-LESQUIN;199509;89.8;;79.0;7620.0;14.9
LILLE-LESQUIN;199510;7.8;;82.0;9183.0;14.0
LILLE-LESQUIN;199511;29.6;;84.0;4961.0;7.7
LILLE-LESQUIN;199512;48.8;;87.0;2435.0;1.3
LILLE-LESQUIN;199601;16.0;;87.0;4028.0;2.3
LILLE-LESQUIN;199602;63.2;;83.0;3420.0;2.0
LILLE-LESQUIN;199603;29.0;;79.0;7522.0;4.5
LILLE-LESQUIN;199604;3.2;;64.0;12099.0;10.2
LILLE-LESQUIN;199605;89.6;;77.0;6404.0;10.8
LILLE-LESQUIN;199606;29.4;;72.0;13911.0;16.1
LILLE-LESQUIN;199607;31.4;;73.0;13263.0;17.4
LILLE-LESQUIN;199608;116.0;;75.0;11082.0;17.7
LILLE-LESQUIN;199609;47.8;;81.0;8968.0;13.3
LILLE-LESQUIN;199610;44.2;;85.0;7763.0;11.6
LILLE-LESQUIN;199611;97.4;;89.0;3653.0;6.3
LILLE-LESQUIN;199612;28.4;;86.0;3231.0;1.3
LILLE-LESQUIN;199701;2.6;;86.0;3856.0;-0.2
LILLE-LESQUIN;199702;46.2;;81.0;3029.0;7.1
LILLE-LESQUIN;199703;21.0;;83.0;6509.0;9.2
LILLE-LESQUIN;199704;13.4;;67.0;12218.0;8.9
LILLE-LESQUIN;199705;60.8;;76.0;12890.0;13.3
LILLE-LESQUIN;199706;100.6;;78.0;9482.0;16.3
LILLE-LESQUIN;199707;45.0;;80.0;11854.0;17.8
LILLE-LESQUIN;199708;50.0;;75.0;14506.0;21.5
LILLE-LESQUIN;199709;8.4;;76.0;13431.0;15.5
LILLE-LESQUIN;199710;67.2;;83.0;9264.0;10.9
LILLE-LESQUIN;199711;110.4;;95.0;2591.0;7.4
LILLE-LESQUIN;199712;48.0;;89.0;2090.0;5.6
LILLE-LESQUIN;199801;71.4;;86.0;4257.0;4.8
LILLE-LESQUIN;199802;13.0;;87.0;6937.0;6.4
LILLE-LESQUIN;199803;46.2;;83.0;3751.0;8.2
LILLE-LESQUIN;199804;73.2;;83.0;5285.0;9.7
LILLE-LESQUIN;199805;27.2;;72.0;12737.0;15.5
LILLE-LESQUIN;199806;100.4;;79.0;9501.0;16.4
LILLE-LESQUIN;199807;40.4;;79.0;8683.0;16.9
LILLE-LESQUIN;199808;42.0;;73.0;14029.0;17.9
LILLE-LESQUIN;199809;93.0;;85.0;7223.0;15.9
LILLE-LESQUIN;199810;109.6;;87.0;3833.0;10.8
LILLE-LESQUIN;199811;115.0;;92.0;4684.0;4.4
LILLE-LESQUIN;199812;55.8;;93.0;2902.0;5.2
LILLE-LESQUIN;199901;84.4;;89.0;4276.0;5.9
LILLE-LESQUIN;199902;53.4;;87.0;4291.0;4.1
LILLE-LESQUIN;199903;56.0;;83.0;6792.0;8.1
LILLE-LESQUIN;199904;51.8;;;7946.0;10.4
LILLE-LESQUIN;199905;35.6;;74.0;12451.0;15.0
LILLE-LESQUIN;199906;66.6;;74.0;12433.0;15.9
LILLE-LESQUIN;199907;27.2;;71.0;15738.0;19.9
LILLE-LESQUIN;199908;75.4;;75.0;11543.0;18.5
LILLE-LESQUIN;199909;51.0;;80.0;8960.0;18.1
LILLE-LESQUIN;199910;51.8;;85.0;7673.0;11.4
LILLE-LESQUIN;199911;42.8;;87.0;4675.0;6.7
LILLE-LESQUIN;199912;163.4;;89.0;3478.0;4.9
LILLE-LESQUIN;200001;29.8;;90.0;3512.0;4.4
LILLE-LESQUIN;200002;60.2;;84.0;4744.0;6.6
LILLE-LESQUIN;200003;41.2;;82.0;5521.0;7.9
LILLE-LESQUIN;200004;60.2;;78.0;8449.0;10.2
LILLE-LESQUIN;200005;73.6;;80.0;9899.0;15.0
LILLE-LESQUIN;200006;36.2;;74.0;12791.0;16.7
LILLE-LESQUIN;200007;130.2;;83.0;7252.0;16.2
LILLE-LESQUIN;200008;69.8;;77.0;13322.0;18.6
LILLE-LESQUIN;200009;66.8;;82.0;7691.0;16.7
LILLE-LESQUIN;200010;116.0;;87.0;4567.0;11.9
LILLE-LESQUIN;200011;95.8;;89.0;2768.0;8.0
LILLE-LESQUIN;200012;86.8;;90.0;3191.0;5.9
LILLE-LESQUIN;200101;77.8;;88.0;4972.0;3.9
LILLE-LESQUIN;200102;45.0;;86.0;3791.0;5.4
LILLE-LESQUIN;200103;112.6;;87.0;3157.0;7.2
LILLE-LESQUIN;200104;112.6;;81.0;6726.0;8.8
LILLE-LESQUIN;200105;20.6;;71.0;14452.0;14.4
LILLE-LESQUIN;200106;28.0;;69.0;12220.0;15.7
LILLE-LESQUIN;200107;79.8;;;11216.0;19.0
LILLE-LESQUIN;200108;55.8;;75.0;14174.0;19.8
LILLE-LESQUIN;200109;161.0;;87.0;5651.0;13.8
LILLE-LESQUIN;200110;37.2;;88.0;7318.0;15.0
LILLE-LESQUIN;200111;89.2;;88.0;4420.0;7.2
LILLE-LESQUIN;200112;37.4;;88.0;4258.0;3.2
LILLE-LESQUIN;200201;34.2;;88.0;4230.0;4.8
LILLE-LESQUIN;200202;80.4;;79.0;4805.0;7.7
LILLE-LESQUIN;200203;64.6;;78.0;8236.0;8.2
LILLE-LESQUIN;200204;21.4;;66.0;13044.0;10.5
LILLE-LESQUIN;200205;75.2;;77.0;10360.0;13.4
LILLE-LESQUIN;200206;63.0;;74.0;11155.0;16.9
LILLE-LESQUIN;200207;89.6;;79.0;10406.0;17.8
LILLE-LESQUIN;200208;98.0;;79.0;10323.0;19.0
LILLE-LESQUIN;200209;32.8;;78.0;9800.0;15.1
LILLE-LESQUIN;200210;50.6;;84.0;6126.0;11.2
